country,date,Total Vaccinations,Daily Vaccinations,People Vaccinated 100,Daily Vaccination 1 mio,Vaccines
Northern Ireland,2021-01-10,91954.0,7143.0,4.12,3772.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-11,99475.0,7197.0,4.45,3801.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-12,109257.0,7574.0,4.83,4000.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-13,121711.0,8332.0,5.42,4400.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-14,133831.0,9044.0,6.05,4776.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-15,137380.0,8530.0,6.23,4504.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-16,140561.0,7964.0,6.36,4206.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-17,146733.0,7826.0,6.64,4133.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-18,154436.0,7852.0,7.02,4146.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-19,160396.0,7306.0,7.31,3858.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-20,166538.0,6404.0,7.62,3382.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-21,173549.0,5674.0,7.98,2996.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-22,177026.0,5664.0,8.15,2991.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-23,178331.0,5396.0,8.22,2849.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-24,182355.0,5089.0,8.43,2687.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-25,186112.0,4525.0,8.62,2390.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-26,191050.0,4379.0,8.88,2312.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-27,199211.0,4668.0,9.26,2465.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-28,220201.0,6665.0,10.36,3520.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-29,228211.0,7312.0,10.78,3861.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-30,238924.0,8656.0,11.33,4571.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-01-31,246421.0,9152.0,11.71,4833.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Northern Ireland,2021-02-01,258311.0,10314.0,12.33,5447.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Norway,2020-12-27,5.0,0.0,0.0,0.0,Pfizer/BioNTech
Norway,2020-12-28,605.0,600.0,0.01,111.0,Pfizer/BioNTech
Norway,2020-12-29,1673.0,834.0,0.03,154.0,Pfizer/BioNTech
Norway,2020-12-30,2095.0,697.0,0.04,129.0,Pfizer/BioNTech
Norway,2020-12-31,2167.0,540.0,0.04,100.0,Pfizer/BioNTech
Norway,2021-01-01,2173.0,434.0,0.04,80.0,Pfizer/BioNTech
Norway,2021-01-02,2173.0,361.0,0.04,67.0,Pfizer/BioNTech
Norway,2021-01-03,2173.0,310.0,0.04,57.0,Pfizer/BioNTech
Norway,2021-01-04,2174.0,224.0,0.04,41.0,Pfizer/BioNTech
Norway,2021-01-05,5595.0,560.0,0.1,103.0,Pfizer/BioNTech
Norway,2021-01-06,14593.0,1785.0,0.27,329.0,Pfizer/BioNTech
Norway,2021-01-07,21139.0,2710.0,0.39,500.0,Pfizer/BioNTech
Norway,2021-01-08,22753.0,2940.0,0.42,542.0,Pfizer/BioNTech
Norway,2021-01-09,22885.0,2959.0,0.42,546.0,Pfizer/BioNTech
Norway,2021-01-10,22991.0,2974.0,0.42,549.0,Pfizer/BioNTech
Norway,2021-01-11,23332.0,3023.0,0.43,558.0,Pfizer/BioNTech
Norway,2021-01-12,27609.0,3145.0,0.51,580.0,Pfizer/BioNTech
Norway,2021-01-13,37292.0,3243.0,0.69,598.0,Pfizer/BioNTech
Norway,2021-01-14,45667.0,3504.0,0.84,646.0,Pfizer/BioNTech
Norway,2021-01-15,50135.0,3912.0,0.92,722.0,Pfizer/BioNTech
Norway,2021-01-16,50864.0,3997.0,0.94,737.0,Pfizer/BioNTech
Norway,2021-01-17,51213.0,4032.0,0.94,744.0,Pfizer/BioNTech
Norway,2021-01-18,52755.0,4203.0,0.97,775.0,Pfizer/BioNTech
Norway,2021-01-19,58043.0,4348.0,1.05,802.0,Pfizer/BioNTech
Norway,2021-01-20,68584.0,4470.0,1.23,825.0,Pfizer/BioNTech
Norway,2021-01-21,76923.0,4465.0,1.38,824.0,Pfizer/BioNTech
Norway,2021-01-22,80152.0,4288.0,1.44,791.0,Pfizer/BioNTech
Norway,2021-01-23,80504.0,4234.0,1.45,781.0,Pfizer/BioNTech
Norway,2021-01-24,80569.0,4194.0,1.45,774.0,Pfizer/BioNTech
Norway,2021-01-25,81143.0,4055.0,1.46,748.0,Pfizer/BioNTech
Norway,2021-01-26,85211.0,3881.0,1.5,716.0,Pfizer/BioNTech
Norway,2021-01-27,103335.0,4964.0,1.7,916.0,Pfizer/BioNTech
Norway,2021-01-28,119842.0,6131.0,1.89,1131.0,Pfizer/BioNTech
Norway,2021-01-29,125224.0,6439.0,1.95,1188.0,Pfizer/BioNTech
Norway,2021-01-30,125499.0,6428.0,1.95,1186.0,Pfizer/BioNTech
Norway,2021-01-31,125628.0,6437.0,1.96,1187.0,Pfizer/BioNTech
Norway,2021-02-01,126031.0,6413.0,1.96,1183.0,Pfizer/BioNTech
Oman,2020-12-28,1717.0,0.0,0.03,0.0,Pfizer/BioNTech
Oman,2020-12-29,3363.0,1646.0,0.07,322.0,Pfizer/BioNTech
Oman,2020-12-30,5043.0,1663.0,0.1,326.0,Pfizer/BioNTech
Oman,2020-12-31,6516.0,1600.0,0.13,313.0,Pfizer/BioNTech
Oman,2021-01-01,0.0,1289.0,0.0,252.0,Pfizer/BioNTech
Oman,2021-01-02,7231.0,1103.0,0.14,216.0,Pfizer/BioNTech
Oman,2021-01-03,8826.0,1185.0,0.17,232.0,Pfizer/BioNTech
Oman,2021-01-04,10728.0,1287.0,0.21,252.0,Pfizer/BioNTech
Oman,2021-01-05,12751.0,1341.0,0.25,263.0,Pfizer/BioNTech
Oman,2021-01-06,14005.0,1280.0,0.27,251.0,Pfizer/BioNTech
Oman,2021-01-07,14911.0,1199.0,0.29,235.0,Pfizer/BioNTech
Oman,2021-01-08,14980.0,1158.0,0.29,227.0,Pfizer/BioNTech
Oman,2021-01-09,15023.0,1113.0,0.29,218.0,Pfizer/BioNTech
Oman,2021-01-10,15907.0,1012.0,0.31,198.0,Pfizer/BioNTech
Oman,2021-01-11,18287.0,1080.0,0.36,211.0,Pfizer/BioNTech
Oman,2021-01-12,20649.0,1128.0,0.4,221.0,Pfizer/BioNTech
Oman,2021-01-13,22749.0,1249.0,0.45,245.0,Pfizer/BioNTech
Oman,2021-01-14,24204.0,1328.0,0.47,260.0,Pfizer/BioNTech
Oman,2021-01-15,0.0,1358.0,0.0,266.0,Pfizer/BioNTech
Oman,2021-01-16,24773.0,1393.0,0.49,273.0,Pfizer/BioNTech
Oman,2021-01-17,25446.0,1363.0,0.49,267.0,Pfizer/BioNTech
Oman,2021-01-18,26758.0,1210.0,0.49,237.0,Pfizer/BioNTech
Oman,2021-01-19,28049.0,1057.0,0.49,207.0,Pfizer/BioNTech
Oman,2021-01-20,29548.0,971.0,0.49,190.0,Pfizer/BioNTech
Oman,2021-01-21,0.0,817.0,0.0,160.0,Pfizer/BioNTech
Oman,2021-01-22,0.0,830.0,0.0,163.0,Pfizer/BioNTech
Oman,2021-01-23,30675.0,843.0,0.49,165.0,Pfizer/BioNTech
Oman,2021-01-24,32765.0,1046.0,0.49,205.0,Pfizer/BioNTech
Oman,2021-01-25,34606.0,1121.0,0.49,220.0,Pfizer/BioNTech
Oman,2021-01-26,36206.0,1165.0,0.49,228.0,Pfizer/BioNTech
Oman,2021-01-27,37045.0,1071.0,0.49,210.0,Pfizer/BioNTech
Panama,2021-01-19,0.0,0.0,0.0,0.0,Pfizer/BioNTech
Panama,2021-01-20,6.0,6.0,0.0,1.0,Pfizer/BioNTech
Panama,2021-01-21,2728.0,1364.0,0.0,316.0,Pfizer/BioNTech
Panama,2021-01-22,5081.0,1694.0,0.0,393.0,Pfizer/BioNTech
Panama,2021-01-23,5594.0,1398.0,0.0,324.0,Pfizer/BioNTech
Panama,2021-01-24,6420.0,1284.0,0.0,298.0,Pfizer/BioNTech
Poland,2020-12-28,2000.0,0.0,0.01,0.0,Pfizer/BioNTech
Poland,2020-12-29,6300.0,4300.0,0.02,114.0,Pfizer/BioNTech
Poland,2020-12-30,36300.0,17150.0,0.1,453.0,Pfizer/BioNTech
Poland,2020-12-31,47600.0,15200.0,0.13,402.0,Pfizer/BioNTech
Poland,2021-01-01,0.0,11749.0,0.0,310.0,Pfizer/BioNTech
Poland,2021-01-02,50391.0,9678.0,0.13,256.0,Pfizer/BioNTech
Poland,2021-01-03,50833.0,8139.0,0.13,215.0,Pfizer/BioNTech
Poland,2021-01-04,92220.0,12889.0,0.24,341.0,Pfizer/BioNTech
Poland,2021-01-05,140226.0,19132.0,0.37,506.0,Pfizer/BioNTech
Poland,2021-01-06,160359.0,17723.0,0.42,468.0,Pfizer/BioNTech
Poland,2021-01-07,188956.0,20194.0,0.5,534.0,Pfizer/BioNTech
Poland,2021-01-08,198787.0,21399.0,0.53,565.0,Pfizer/BioNTech
Poland,2021-01-09,200022.0,21376.0,0.53,565.0,Pfizer/BioNTech
Poland,2021-01-10,203053.0,21746.0,0.54,575.0,Pfizer/BioNTech
Poland,2021-01-11,257834.0,23659.0,0.68,625.0,Pfizer/BioNTech
Poland,2021-01-12,309620.0,24199.0,0.82,639.0,Pfizer/BioNTech
Poland,2021-01-13,369212.0,29836.0,0.98,788.0,Pfizer/BioNTech
Poland,2021-01-14,410480.0,31646.0,1.08,836.0,Pfizer/BioNTech
Poland,2021-01-15,436963.0,34025.0,1.15,899.0,Pfizer/BioNTech
Poland,2021-01-16,457303.0,36754.0,1.21,971.0,Pfizer/BioNTech
Poland,2021-01-17,469466.0,38059.0,1.24,1006.0,Pfizer/BioNTech
Poland,2021-01-18,495164.0,33904.0,1.3,896.0,Pfizer/BioNTech
Poland,2021-01-19,541229.0,33087.0,1.4,874.0,Pfizer/BioNTech
Poland,2021-01-20,591785.0,31796.0,1.5,840.0,Pfizer/BioNTech
Poland,2021-01-21,644999.0,33503.0,1.6,885.0,Pfizer/BioNTech
Poland,2021-01-22,684277.0,35331.0,1.69,934.0,Pfizer/BioNTech
Poland,2021-01-23,701164.0,34837.0,1.73,920.0,Pfizer/BioNTech
Poland,2021-01-24,707474.0,34001.0,1.74,898.0,Pfizer/BioNTech
Poland,2021-01-25,776987.0,40260.0,1.85,1064.0,Pfizer/BioNTech
Poland,2021-01-26,905457.0,52033.0,2.07,1375.0,Pfizer/BioNTech
Poland,2021-01-27,1008253.0,59495.0,2.27,1572.0,Pfizer/BioNTech
Poland,2021-01-28,1097036.0,64577.0,2.43,1706.0,Pfizer/BioNTech
Poland,2021-01-29,1141081.0,65258.0,2.5,1724.0,Pfizer/BioNTech
Poland,2021-01-30,1156931.0,65110.0,2.53,1720.0,Pfizer/BioNTech
Poland,2021-01-31,1176904.0,67061.0,2.58,1772.0,Pfizer/BioNTech
Poland,2021-02-01,1231716.0,64961.0,2.64,1716.0,Pfizer/BioNTech
Portugal,2020-12-28,4828.0,0.0,0.05,0.0,Pfizer/BioNTech
Portugal,2020-12-29,16701.0,11873.0,0.16,1164.0,Pfizer/BioNTech
Portugal,2020-12-30,26850.0,11011.0,0.26,1080.0,Pfizer/BioNTech
Portugal,2020-12-31,0.0,7770.0,0.0,762.0,Pfizer/BioNTech
Portugal,2021-01-01,0.0,6149.0,0.0,603.0,Pfizer/BioNTech
Portugal,2021-01-02,0.0,5177.0,0.0,508.0,Pfizer/BioNTech
Portugal,2021-01-03,32000.0,4529.0,0.31,444.0,Pfizer/BioNTech
Portugal,2021-01-04,0.0,4360.0,0.0,428.0,Pfizer/BioNTech
Portugal,2021-01-05,0.0,3141.0,0.0,308.0,Pfizer/BioNTech
Portugal,2021-01-06,42035.0,2169.0,0.41,213.0,Pfizer/BioNTech
Portugal,2021-01-07,0.0,3983.0,0.0,391.0,Pfizer/BioNTech
Portugal,2021-01-08,70000.0,5796.0,0.69,568.0,Pfizer/BioNTech
Portugal,2021-01-09,0.0,6347.0,0.0,622.0,Pfizer/BioNTech
Portugal,2021-01-10,0.0,6898.0,0.0,676.0,Pfizer/BioNTech
Portugal,2021-01-11,0.0,7155.0,0.0,702.0,Pfizer/BioNTech
Portugal,2021-01-12,0.0,7412.0,0.0,727.0,Pfizer/BioNTech
Portugal,2021-01-13,0.0,7668.0,0.0,752.0,Pfizer/BioNTech
Portugal,2021-01-14,0.0,6406.0,0.0,628.0,Pfizer/BioNTech
Portugal,2021-01-15,106000.0,5143.0,1.04,504.0,Pfizer/BioNTech
Portugal,2021-01-16,0.0,6571.0,0.0,644.0,Pfizer/BioNTech
Portugal,2021-01-17,0.0,8000.0,0.0,785.0,Pfizer/BioNTech
Portugal,2021-01-18,0.0,9429.0,0.0,925.0,Pfizer/BioNTech
Portugal,2021-01-19,0.0,10857.0,0.0,1065.0,Pfizer/BioNTech
Portugal,2021-01-20,0.0,12286.0,0.0,1205.0,Pfizer/BioNTech
Portugal,2021-01-21,0.0,13714.0,0.0,1345.0,Pfizer/BioNTech
Portugal,2021-01-22,212000.0,15143.0,0.0,1485.0,Pfizer/BioNTech
Portugal,2021-01-23,232725.0,15940.0,0.0,1563.0,Pfizer/BioNTech
Portugal,2021-01-24,0.0,15242.0,0.0,1495.0,Pfizer/BioNTech
Portugal,2021-01-25,0.0,14545.0,0.0,1426.0,Pfizer/BioNTech
Portugal,2021-01-26,263499.0,13847.0,2.21,1358.0,Pfizer/BioNTech
Portugal,2021-01-27,278413.0,13814.0,0.0,1355.0,Pfizer/BioNTech
Portugal,2021-01-28,296004.0,14164.0,0.0,1389.0,Pfizer/BioNTech
Portugal,2021-01-29,315737.0,14820.0,0.0,1453.0,Pfizer/BioNTech
Portugal,2021-01-30,330233.0,13930.0,0.0,1366.0,Pfizer/BioNTech
Portugal,2021-01-31,336771.0,13398.0,2.63,1314.0,Pfizer/BioNTech
Portugal,2021-02-01,338566.0,12189.0,0.0,1195.0,Pfizer/BioNTech
Romania,2020-12-28,2066.0,0.0,0.01,0.0,Pfizer/BioNTech
Romania,2020-12-29,2778.0,712.0,0.01,37.0,Pfizer/BioNTech
Romania,2020-12-30,5666.0,1800.0,0.03,94.0,Pfizer/BioNTech
Romania,2020-12-31,10289.0,2741.0,0.05,142.0,Pfizer/BioNTech
Romania,2021-01-01,11656.0,2398.0,0.06,125.0,Pfizer/BioNTech
Romania,2021-01-02,13242.0,2235.0,0.07,116.0,Pfizer/BioNTech
Romania,2021-01-03,13596.0,1922.0,0.07,100.0,Pfizer/BioNTech
Romania,2021-01-04,25508.0,3349.0,0.13,174.0,Pfizer/BioNTech
Romania,2021-01-05,41609.0,5547.0,0.22,288.0,Pfizer/BioNTech
Romania,2021-01-06,58554.0,7555.0,0.3,393.0,Pfizer/BioNTech
Romania,2021-01-07,76400.0,9444.0,0.4,491.0,Pfizer/BioNTech
Romania,2021-01-08,92706.0,11579.0,0.48,602.0,Pfizer/BioNTech
Romania,2021-01-09,102301.0,12723.0,0.53,661.0,Pfizer/BioNTech
Romania,2021-01-10,108294.0,13528.0,0.56,703.0,Pfizer/BioNTech
Romania,2021-01-11,125190.0,14240.0,0.65,740.0,Pfizer/BioNTech
Romania,2021-01-12,140447.0,14120.0,0.73,734.0,Pfizer/BioNTech
Romania,2021-01-13,154268.0,13673.0,0.8,711.0,Pfizer/BioNTech
Romania,2021-01-14,167612.0,13030.0,0.87,677.0,Pfizer/BioNTech
Romania,2021-01-15,183669.0,12995.0,0.95,675.0,Pfizer/BioNTech
Romania,2021-01-16,196090.0,13398.0,1.02,696.0,Pfizer/BioNTech
Romania,2021-01-17,205060.0,13824.0,1.06,719.0,Pfizer/BioNTech
Romania,2021-01-18,235239.0,15721.0,1.21,817.0,Pfizer/BioNTech
Romania,2021-01-19,270046.0,18514.0,1.39,962.0,Pfizer/BioNTech
Romania,2021-01-20,308384.0,22017.0,1.57,1144.0,Pfizer/BioNTech
Romania,2021-01-21,348096.0,25783.0,1.76,1340.0,Pfizer/BioNTech
Romania,2021-01-22,385936.0,28895.0,1.95,1502.0,Pfizer/BioNTech
Romania,2021-01-23,418885.0,31828.0,2.11,1654.0,Pfizer/BioNTech
Romania,2021-01-24,446285.0,34461.0,2.25,1791.0,Pfizer/BioNTech
Romania,2021-01-25,484631.0,35627.0,2.39,1852.0,Pfizer/BioNTech
Romania,2021-01-26,528378.0,36905.0,2.54,1918.0,Pfizer/BioNTech
Romania,2021-01-27,570704.0,37474.0,2.67,1948.0,Pfizer/BioNTech
Romania,2021-01-28,609396.0,37329.0,2.78,1940.0,Pfizer/BioNTech
Romania,2021-01-29,647000.0,37295.0,2.88,1939.0,Pfizer/BioNTech
Romania,2021-01-30,672396.0,36216.0,2.97,1883.0,Pfizer/BioNTech
Romania,2021-01-31,691415.0,35019.0,3.04,1820.0,Pfizer/BioNTech
Romania,2021-02-01,721184.0,33793.0,3.11,1757.0,Pfizer/BioNTech
Romania,2021-02-02,748732.0,31479.0,3.17,1636.0,Pfizer/BioNTech
Russia,2020-12-15,28500.0,0.0,0.0,0.0,Sputnik V
Russia,2020-12-16,0.0,3357.0,0.0,23.0,Sputnik V
Russia,2020-12-17,0.0,3357.0,0.0,23.0,Sputnik V
Russia,2020-12-18,0.0,3357.0,0.0,23.0,Sputnik V
Russia,2020-12-19,0.0,3357.0,0.0,23.0,Sputnik V
Russia,2020-12-20,0.0,3357.0,0.0,23.0,Sputnik V
Russia,2020-12-21,0.0,3357.0,0.0,23.0,Sputnik V
Russia,2020-12-22,52000.0,3357.0,0.0,23.0,Sputnik V
Russia,2020-12-23,0.0,12592.0,0.0,86.0,Sputnik V
Russia,2020-12-24,0.0,21827.0,0.0,150.0,Sputnik V
Russia,2020-12-25,0.0,31061.0,0.0,213.0,Sputnik V
Russia,2020-12-26,0.0,40296.0,0.0,276.0,Sputnik V
Russia,2020-12-27,0.0,49531.0,0.0,339.0,Sputnik V
Russia,2020-12-28,0.0,58765.0,0.0,403.0,Sputnik V
Russia,2020-12-29,0.0,68000.0,0.0,466.0,Sputnik V
Russia,2020-12-30,0.0,68000.0,0.0,466.0,Sputnik V
Russia,2020-12-31,0.0,68000.0,0.0,466.0,Sputnik V
Russia,2021-01-01,0.0,68000.0,0.0,466.0,Sputnik V
Russia,2021-01-02,800000.0,68000.0,0.0,466.0,Sputnik V
Russia,2021-01-03,0.0,60883.0,0.0,417.0,Sputnik V
Russia,2021-01-04,0.0,53766.0,0.0,368.0,Sputnik V
Russia,2021-01-05,0.0,46649.0,0.0,320.0,Sputnik V
Russia,2021-01-06,0.0,39532.0,0.0,271.0,Sputnik V
Russia,2021-01-07,0.0,32416.0,0.0,222.0,Sputnik V
Russia,2021-01-08,0.0,25299.0,0.0,173.0,Sputnik V
Russia,2021-01-09,0.0,18182.0,0.0,125.0,Sputnik V
Russia,2021-01-10,0.0,18182.0,0.0,125.0,Sputnik V
Russia,2021-01-11,0.0,18182.0,0.0,125.0,Sputnik V
Russia,2021-01-12,0.0,18182.0,0.0,125.0,Sputnik V
Russia,2021-01-13,1000000.0,18182.0,0.0,125.0,Sputnik V
Saudi Arabia,2021-01-06,100000.0,0.0,0.0,0.0,Pfizer/BioNTech
Saudi Arabia,2021-01-07,137862.0,37862.0,0.0,1088.0,Pfizer/BioNTech
Saudi Arabia,2021-01-08,0.0,23990.0,0.0,689.0,Pfizer/BioNTech
Saudi Arabia,2021-01-09,0.0,19366.0,0.0,556.0,Pfizer/BioNTech
Saudi Arabia,2021-01-10,0.0,17055.0,0.0,490.0,Pfizer/BioNTech
Saudi Arabia,2021-01-11,178337.0,15667.0,0.0,450.0,Pfizer/BioNTech
Saudi Arabia,2021-01-12,0.0,16312.0,0.0,469.0,Pfizer/BioNTech
Saudi Arabia,2021-01-13,0.0,16772.0,0.0,482.0,Pfizer/BioNTech
Saudi Arabia,2021-01-14,0.0,14153.0,0.0,407.0,Pfizer/BioNTech
Saudi Arabia,2021-01-15,0.0,15498.0,0.0,445.0,Pfizer/BioNTech
Saudi Arabia,2021-01-16,0.0,16843.0,0.0,484.0,Pfizer/BioNTech
Saudi Arabia,2021-01-17,295530.0,18187.0,0.0,522.0,Pfizer/BioNTech
Saudi Arabia,2021-01-18,0.0,17886.0,0.0,514.0,Pfizer/BioNTech
Saudi Arabia,2021-01-19,0.0,16240.0,0.0,466.0,Pfizer/BioNTech
Saudi Arabia,2021-01-20,0.0,14594.0,0.0,419.0,Pfizer/BioNTech
Saudi Arabia,2021-01-21,0.0,12948.0,0.0,372.0,Pfizer/BioNTech
Saudi Arabia,2021-01-22,0.0,11302.0,0.0,325.0,Pfizer/BioNTech
Saudi Arabia,2021-01-23,0.0,9656.0,0.0,277.0,Pfizer/BioNTech
Saudi Arabia,2021-01-24,0.0,8009.0,0.0,230.0,Pfizer/BioNTech
Saudi Arabia,2021-01-25,0.0,8009.0,0.0,230.0,Pfizer/BioNTech
Saudi Arabia,2021-01-26,0.0,8009.0,0.0,230.0,Pfizer/BioNTech
Saudi Arabia,2021-01-27,0.0,8009.0,0.0,230.0,Pfizer/BioNTech
Saudi Arabia,2021-01-28,0.0,8009.0,0.0,230.0,Pfizer/BioNTech
Saudi Arabia,2021-01-29,391643.0,8009.0,0.0,230.0,Pfizer/BioNTech
Saudi Arabia,2021-01-30,0.0,9197.0,0.0,264.0,Pfizer/BioNTech
Saudi Arabia,2021-01-31,0.0,10385.0,0.0,298.0,Pfizer/BioNTech
Saudi Arabia,2021-02-01,440618.0,11573.0,0.0,332.0,Pfizer/BioNTech
Scotland,2020-12-13,18967.0,0.0,0.35,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-14,0.0,5838.0,0.0,1069.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-15,0.0,5838.0,0.0,1069.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-16,0.0,5838.0,0.0,1069.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-17,0.0,5838.0,0.0,1069.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-18,0.0,5838.0,0.0,1069.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-19,0.0,5838.0,0.0,1069.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-20,59832.0,5838.0,1.1,1069.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-21,0.0,5705.0,0.0,1044.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-22,0.0,5572.0,0.0,1020.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-23,0.0,5438.0,0.0,995.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-24,0.0,5305.0,0.0,971.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-25,0.0,5172.0,0.0,947.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-26,0.0,5039.0,0.0,922.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-27,94173.0,4906.0,1.72,898.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-28,0.0,4641.0,0.0,849.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-29,0.0,4376.0,0.0,801.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-30,0.0,4111.0,0.0,752.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2020-12-31,0.0,3846.0,0.0,704.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-01,0.0,3581.0,0.0,655.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-02,0.0,3316.0,0.0,607.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-03,115533.0,3051.0,2.11,558.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-04,0.0,3648.0,0.0,668.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-05,0.0,4245.0,0.0,777.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-06,0.0,4842.0,0.0,886.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-07,0.0,5439.0,0.0,996.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-08,0.0,6035.0,0.0,1105.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-09,0.0,6632.0,0.0,1214.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-10,166135.0,7229.0,2.99,1323.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-11,178799.0,8005.0,3.22,1465.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-12,194955.0,9281.0,3.51,1699.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-13,211397.0,10597.0,3.81,1940.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-14,228171.0,11960.0,4.12,2189.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-15,0.0,12857.0,0.0,2353.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-16,0.0,13754.0,0.0,2518.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-17,268689.0,14651.0,4.85,2682.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-18,288468.0,15667.0,5.21,2868.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-19,314079.0,17018.0,5.67,3115.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-20,339337.0,18277.0,6.13,3345.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-21,363143.0,19282.0,6.56,3529.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-22,385855.0,20597.0,6.97,3770.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-23,409421.0,22034.0,7.4,4033.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-24,420940.0,21750.0,7.6,3981.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-25,443960.0,22213.0,8.02,4066.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-26,468688.0,22087.0,8.46,4043.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-27,498441.0,22729.0,9.0,4160.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
Scotland,2021-01-28,522950.0,22830.0,9.44,4179.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
